filename,result
IMG0000507.jpg,B
IMG0000508.jpg,B
IMG0000509.jpg,B
IMG0000510.jpg,B
IMG0000511.jpg,B
IMG0000512.jpg,B
IMG0000513.jpg,B
IMG0000514.jpg,B
IMG0000515.jpg,B
IMG0000516.jpg,B
IMG0000517.jpg,A
IMG0000518.jpg,B
IMG0000519.jpg,B
IMG0000520.jpg,A
IMG0000521.jpg,A
IMG0000522.jpg,B
IMG0000523.jpg,B
IMG0000524.jpg,A
IMG0000525.jpg,B
IMG0000526.jpg,B
IMG0000527.jpg,B
IMG0000528.jpg,B
IMG0000529.jpg,A
IMG0000530.jpg,A
IMG0000531.jpg,B
IMG0000532.jpg,B
IMG0000533.jpg,B
IMG0000534.jpg,B
IMG0000535.jpg,B
IMG0000536.jpg,A
IMG0000537.jpg,B
IMG0000538.jpg,B
IMG0000539.jpg,A
IMG0000540.jpg,B
IMG0000541.jpg,B
IMG0000542.jpg,B
IMG0000543.jpg,A
IMG0000544.jpg,A
IMG0000545.jpg,A
