filename,result
IMG0002334.jpg,A
IMG0002335.jpg,A
IMG0002336.jpg,A
IMG0002337.jpg,A
IMG0002338.jpg,A
IMG0002339.jpg,A
IMG0002340.jpg,A
IMG0002341.jpg,A
IMG0002342.jpg,A
IMG0002343.jpg,A
IMG0002344.jpg,A
IMG0002345.jpg,A
IMG0002346.jpg,A
IMG0002347.jpg,A
IMG0002348.jpg,B
IMG0002349.jpg,A
IMG0002350.jpg,A
IMG0002351.jpg,A
IMG0002352.jpg,A
IMG0002353.jpg,A
IMG0002354.jpg,A
IMG0002355.jpg,A
IMG0002356.jpg,A
IMG0002357.jpg,A
IMG0002358.jpg,A
IMG0002359.jpg,A
IMG0002360.jpg,A
IMG0002361.jpg,A
IMG0002362.jpg,A
IMG0002363.jpg,A
IMG0002364.jpg,A
IMG0002365.jpg,A
IMG0002366.jpg,A
IMG0002367.jpg,A
IMG0002368.jpg,A
IMG0002369.jpg,A
IMG0002370.jpg,A
IMG0002371.jpg,A
IMG0002372.jpg,A
IMG0002373.jpg,A
IMG0002374.jpg,A
IMG0002375.jpg,A
IMG0002376.jpg,A
IMG0002377.jpg,A
IMG0002378.jpg,A
IMG0002379.jpg,A
IMG0002380.jpg,A
IMG0002381.jpg,B
IMG0002382.jpg,A
IMG0002383.jpg,A
IMG0002384.jpg,A
IMG0002385.jpg,A
IMG0002386.jpg,B
IMG0002387.jpg,A
IMG0002388.jpg,A
IMG0002389.jpg,A
IMG0002390.jpg,A
IMG0002391.jpg,A
IMG0002392.jpg,A
IMG0002393.jpg,A
IMG0002394.jpg,A
IMG0002395.jpg,B
IMG0002396.jpg,A
IMG0002397.jpg,A
IMG0002398.jpg,A
IMG0002399.jpg,A
IMG0002400.jpg,A
IMG0002401.jpg,A
IMG0002402.jpg,A
IMG0002403.jpg,A
IMG0002404.jpg,A
IMG0002405.jpg,A
IMG0002406.jpg,A
IMG0002407.jpg,A
IMG0002408.jpg,B
IMG0002409.jpg,A
IMG0002410.jpg,A
IMG0002411.jpg,A
IMG0002412.jpg,A
IMG0002413.jpg,A
IMG0002414.jpg,A
IMG0002415.jpg,A
IMG0002416.jpg,B
IMG0002417.jpg,A
IMG0002418.jpg,A
IMG0002419.jpg,A
IMG0002420.jpg,A
IMG0002421.jpg,A
IMG0002422.jpg,A
IMG0002423.jpg,B
IMG0002424.jpg,A
IMG0002425.jpg,A
IMG0002426.jpg,A
IMG0002427.jpg,B
IMG0002428.jpg,B
IMG0002429.jpg,B
IMG0002430.jpg,A
IMG0002431.jpg,B
IMG0002432.jpg,A
IMG0002433.jpg,B
IMG0002434.jpg,B
IMG0002435.jpg,B
IMG0002436.jpg,B
IMG0002437.jpg,A
IMG0002438.jpg,A
IMG0002439.jpg,A
IMG0002440.jpg,A
IMG0002441.jpg,A
IMG0002442.jpg,A
IMG0002443.jpg,A
IMG0002444.jpg,B
IMG0002445.jpg,A
IMG0002446.jpg,A
IMG0002447.jpg,A
IMG0002448.jpg,A
IMG0002449.jpg,A
IMG0002450.jpg,A
IMG0002451.jpg,A
IMG0002452.jpg,B
IMG0002453.jpg,A
IMG0002454.jpg,A
IMG0002455.jpg,A
IMG0002456.jpg,A
IMG0002457.jpg,B
IMG0002458.jpg,A
IMG0002459.jpg,B
IMG0002460.jpg,A
IMG0002461.jpg,A
IMG0002462.jpg,A
IMG0002463.jpg,A
IMG0002464.jpg,A
IMG0002465.jpg,B
IMG0002466.jpg,B
IMG0002467.jpg,A
IMG0002468.jpg,A
IMG0002469.jpg,A
IMG0002470.jpg,A
IMG0002471.jpg,B
IMG0002472.jpg,A
IMG0002473.jpg,A
IMG0002474.jpg,A
IMG0002475.jpg,B
IMG0002476.jpg,A
IMG0002477.jpg,A
IMG0002478.jpg,A
IMG0002479.jpg,A
IMG0002480.jpg,A
IMG0002481.jpg,A
IMG0002482.jpg,A
IMG0002483.jpg,B
IMG0002484.jpg,A
IMG0002485.jpg,A
IMG0002486.jpg,B
IMG0002487.jpg,A
IMG0002488.jpg,A
IMG0002489.jpg,B
IMG0002490.jpg,A
IMG0002491.jpg,B
IMG0002492.jpg,A
IMG0002493.jpg,A
IMG0002494.jpg,B
IMG0002495.jpg,B
IMG0002496.jpg,A
IMG0002497.jpg,A
IMG0002498.jpg,A
IMG0002499.jpg,A
IMG0002500.jpg,A
IMG0002501.jpg,B
IMG0002502.jpg,B
IMG0002503.jpg,A
IMG0002504.jpg,A
IMG0002505.jpg,A
IMG0002506.jpg,A
IMG0002507.jpg,A
IMG0002508.jpg,A
IMG0002509.jpg,A
IMG0002510.jpg,A
IMG0002511.jpg,A
IMG0002512.jpg,A
IMG0002513.jpg,A
IMG0002514.jpg,A
IMG0002515.jpg,A
IMG0002516.jpg,B
IMG0002517.jpg,B
IMG0002518.jpg,A
IMG0002519.jpg,B
IMG0002520.jpg,A
IMG0002521.jpg,A
IMG0002522.jpg,A
IMG0002523.jpg,A
IMG0002524.jpg,B
IMG0002525.jpg,A
IMG0002526.jpg,A
IMG0002527.jpg,A
IMG0002528.jpg,A
IMG0002529.jpg,A
IMG0002530.jpg,A
IMG0002531.jpg,A
IMG0002532.jpg,A
IMG0002533.jpg,A
IMG0002534.jpg,A
IMG0002535.jpg,A
IMG0002536.jpg,A
IMG0002537.jpg,A
IMG0002538.jpg,A
IMG0002539.jpg,B
IMG0002540.jpg,A
IMG0002541.jpg,A
IMG0002542.jpg,A
IMG0002543.jpg,A
IMG0002544.jpg,A
IMG0002545.jpg,A
IMG0002546.jpg,A
IMG0002547.jpg,A
IMG0002548.jpg,A
IMG0002549.jpg,A
IMG0002550.jpg,A
IMG0002551.jpg,B
IMG0002552.jpg,A
IMG0002553.jpg,A
IMG0002556.jpg,A
IMG0002557.jpg,A
IMG0002558.jpg,A
IMG0002559.jpg,A
IMG0002560.jpg,A
IMG0002561.jpg,A
IMG0002562.jpg,A
IMG0002563.jpg,A
IMG0002564.jpg,A
IMG0002565.jpg,A
IMG0002566.jpg,A
IMG0002567.jpg,A
IMG0002568.jpg,A
IMG0002569.jpg,A
IMG0002570.jpg,A
IMG0002571.jpg,A
IMG0002572.jpg,A
IMG0002573.jpg,A
IMG0002574.jpg,A
IMG0002575.jpg,A
IMG0002576.jpg,B
IMG0002577.jpg,A
IMG0002578.jpg,A
IMG0002579.jpg,A
IMG0002580.jpg,A
IMG0002581.jpg,A
IMG0002582.jpg,A
IMG0002583.jpg,A
IMG0002584.jpg,A
IMG0002585.jpg,A
IMG0002586.jpg,A
IMG0002587.jpg,A
IMG0002588.jpg,A
IMG0002589.jpg,B
IMG0002590.jpg,A
IMG0002591.jpg,A
IMG0002592.jpg,A
IMG0002593.jpg,A
IMG0002594.jpg,A
IMG0002595.jpg,A
IMG0002596.jpg,A
IMG0002597.jpg,A
IMG0002598.jpg,A
IMG0002599.jpg,A
IMG0002600.jpg,B
IMG0002601.jpg,A
IMG0002602.jpg,A
IMG0002603.jpg,A
IMG0002604.jpg,A
IMG0002605.jpg,A
IMG0002606.jpg,A
IMG0002607.jpg,A
IMG0002608.jpg,A
IMG0002609.jpg,A
IMG0002610.jpg,A
IMG0002611.jpg,A
IMG0002612.jpg,A
IMG0002613.jpg,A
IMG0002614.jpg,A
IMG0002615.jpg,B
IMG0002617.jpg,A
IMG0002619.jpg,A
IMG0002620.jpg,A
IMG0002621.jpg,A
IMG0002622.jpg,A
IMG0002627.jpg,A
IMG0002628.jpg,A
IMG0002646.jpg,A
IMG0002647.jpg,A
IMG0002650.jpg,A
IMG0002651.jpg,A
IMG0002652.jpg,B
IMG0002653.jpg,A
IMG0002664.jpg,A
IMG0002668.jpg,B
IMG0002701.jpg,A
IMG0002704.jpg,A
IMG0002705.jpg,B
IMG0002731.jpg,A
IMG0002732.jpg,B
IMG0002737.jpg,B
IMG0002738.jpg,A
IMG0002745.jpg,A
IMG0002746.jpg,A
IMG0002749.jpg,A
IMG0002750.jpg,A
IMG0002768.jpg,A
IMG0002790.jpg,A
IMG0002791.jpg,A
IMG0002809.jpg,B
